sample_id,tr_id,T,target_stop_id,target_time_begin,cur_dev_s,target_delay_s,target_class
122658_1767682200,122658,2026-01-06 06:50:00,53699433880,2026-01-06 07:04:00.000000000,0.0,0.0,ontime
129964_1767682500,129964,2026-01-06 06:55:00,53700336450,2026-01-06 07:06:00.000000000,102.0,84.0,ontime
132430_1767682500,132430,2026-01-06 06:55:00,53698549558,2026-01-06 07:06:00.000000000,5.0,248.0,late
133300_1767682500,133300,2026-01-06 06:55:00,53700641187,2026-01-06 07:07:00.000000000,158.0,173.0,late
131672_1767682500,131672,2026-01-06 06:55:00,53700172905,2026-01-06 07:06:00.000000000,13.0,16.0,ontime
133957_1767682500,133957,2026-01-06 06:55:00,53699456274,2026-01-06 07:06:00.000000000,-12.0,-45.0,ontime
122658_1767682500,122658,2026-01-06 06:55:00,53699433881,2026-01-06 07:07:00.000000000,0.0,0.0,ontime
134040_1767682500,134040,2026-01-06 06:55:00,53698328635,2026-01-06 07:06:00.000000000,-31.0,46.0,ontime
133957_1767682800,133957,2026-01-06 07:00:00,53699456285,2026-01-06 07:11:00.000000000,-58.0,-74.0,early
132430_1767682800,132430,2026-01-06 07:00:00,53698549566,2026-01-06 07:11:00.000000000,-16.0,267.0,late
122658_1767682800,122658,2026-01-06 07:00:00,53699433888,2026-01-06 07:12:00.000000000,0.0,0.0,ontime
133300_1767682800,133300,2026-01-06 07:00:00,53700641194,2026-01-06 07:11:00.000000000,79.0,135.0,late
131672_1767682800,131672,2026-01-06 07:00:00,53700172908,2026-01-06 07:13:00.000000000,47.0,-48.0,ontime
129964_1767682800,129964,2026-01-06 07:00:00,53700336447,2026-01-06 07:11:00.000000000,194.0,70.0,ontime
133957_1767683100,133957,2026-01-06 07:05:00,53699456289,2026-01-06 07:16:00.000000000,-37.0,-8.0,ontime
133300_1767683100,133300,2026-01-06 07:05:00,53700641195,2026-01-06 07:16:00.000000000,252.0,169.0,late
131672_1767683100,131672,2026-01-06 07:05:00,53700172903,2026-01-06 07:16:00.000000000,20.0,-52.0,ontime
132430_1767683100,132430,2026-01-06 07:05:00,53698549563,2026-01-06 07:17:00.000000000,-53.0,408.0,late
129964_1767683100,129964,2026-01-06 07:05:00,53700336487,2026-01-06 07:16:00.000000000,124.0,154.0,late
122658_1767683100,122658,2026-01-06 07:05:00,53699433891,2026-01-06 07:16:00.000000000,0.0,0.0,ontime
129964_1767683400,129964,2026-01-06 07:10:00,53700336484,2026-01-06 07:22:00.000000000,78.0,81.0,ontime
131672_1767683400,131672,2026-01-06 07:10:00,53700172904,2026-01-06 07:22:00.000000000,24.0,-178.0,early
122658_1767683400,122658,2026-01-06 07:10:00,53699434027,2026-01-06 07:21:00.000000000,0.0,-11.0,ontime
132430_1767683400,132430,2026-01-06 07:10:00,53698549569,2026-01-06 07:22:00.000000000,291.0,270.0,late
133300_1767683400,133300,2026-01-06 07:10:00,53700641201,2026-01-06 07:21:00.000000000,155.0,166.0,late
129964_1767683700,129964,2026-01-06 07:15:00,53700336481,2026-01-06 07:27:00.000000000,193.0,145.0,late
133300_1767683700,133300,2026-01-06 07:15:00,53700641202,2026-01-06 07:26:00.000000000,148.0,240.0,late
133957_1767683700,133957,2026-01-06 07:15:00,53699456312,2026-01-06 07:26:00.000000000,-8.0,10.0,ontime
122658_1767683700,122658,2026-01-06 07:15:00,53699434030,2026-01-06 07:27:00.000000000,0.0,96.0,ontime
132430_1767683700,132430,2026-01-06 07:15:00,53698549575,2026-01-06 07:26:00.000000000,388.0,163.0,late
131672_1767683700,131672,2026-01-06 07:15:00,53700172898,2026-01-06 07:26:00.000000000,-31.0,-200.0,early
122658_1767684000,122658,2026-01-06 07:20:00,53699434028,2026-01-06 07:32:00.000000000,0.0,58.0,ontime
131672_1767684000,131672,2026-01-06 07:20:00,53700172893,2026-01-06 07:34:00.000000000,-52.0,-74.0,early
133957_1767684000,133957,2026-01-06 07:20:00,53699456316,2026-01-06 07:31:00.000000000,-8.0,33.0,ontime
133300_1767684000,133300,2026-01-06 07:20:00,53700641180,2026-01-06 07:35:00.000000000,172.0,116.0,ontime
129964_1767684000,129964,2026-01-06 07:20:00,53700336477,2026-01-06 07:31:00.000000000,90.0,134.0,late
132430_1767684000,132430,2026-01-06 07:20:00,53698549571,2026-01-06 07:31:00.000000000,300.0,246.0,late
133300_1767684300,133300,2026-01-06 07:25:00,53700641174,2026-01-06 07:37:00.000000000,250.0,116.0,ontime
122658_1767684300,122658,2026-01-06 07:25:00,53699434017,2026-01-06 07:36:00.000000000,33.0,118.0,ontime
132430_1767684300,132430,2026-01-06 07:25:00,53698549583,2026-01-06 07:36:00.000000000,200.0,230.0,late
130238_1767684300,130238,2026-01-06 07:25:00,53698370376,2026-01-06 07:40:00.000000000,0.0,16.0,ontime
133957_1767684300,133957,2026-01-06 07:25:00,53699456304,2026-01-06 07:36:00.000000000,-8.0,71.0,ontime
131672_1767684300,131672,2026-01-06 07:25:00,53700172896,2026-01-06 07:36:00.000000000,-170.0,24.0,ontime
131672_1767684600,131672,2026-01-06 07:30:00,53700172916,2026-01-06 07:41:00.000000000,-7.0,-63.0,early
129964_1767684600,129964,2026-01-06 07:30:00,53700336440,2026-01-06 07:42:00.000000000,156.0,-29.0,ontime
122658_1767684600,122658,2026-01-06 07:30:00,53699434021,2026-01-06 07:41:00.000000000,102.0,97.0,ontime
135081_1767684600,135081,2026-01-06 07:30:00,53699790861,2026-01-06 07:41:00.000000000,-81.0,-78.0,early
132430_1767684600,132430,2026-01-06 07:30:00,53698549579,2026-01-06 07:42:00.000000000,175.0,215.0,late
122048_1767684600,122048,2026-01-06 07:30:00,53699018662,2026-01-06 07:42:00.000000000,436.0,350.0,late
133300_1767684600,133300,2026-01-06 07:30:00,53700641175,2026-01-06 07:42:00.000000000,281.0,214.0,late
131672_1767684900,131672,2026-01-06 07:35:00,53700172912,2026-01-06 07:47:00.000000000,5.0,-96.0,early
135081_1767684900,135081,2026-01-06 07:35:00,53699790853,2026-01-06 07:46:00.000000000,-91.0,-28.0,ontime
122048_1767684900,122048,2026-01-06 07:35:00,53699018660,2026-01-06 07:46:00.000000000,466.0,304.0,late
129964_1767684900,129964,2026-01-06 07:35:00,53700336437,2026-01-06 07:46:00.000000000,134.0,-70.0,early
132430_1767684900,132430,2026-01-06 07:35:00,53698549561,2026-01-06 07:47:00.000000000,234.0,183.0,late
133300_1767684900,133300,2026-01-06 07:35:00,53700641182,2026-01-06 07:46:00.000000000,116.0,244.0,late
122658_1767684900,122658,2026-01-06 07:35:00,53699434032,2026-01-06 07:46:00.000000000,188.0,97.0,ontime
135081_1767685200,135081,2026-01-06 07:40:00,53699790826,2026-01-06 07:51:00.000000000,-83.0,59.0,ontime
122048_1767685200,122048,2026-01-06 07:40:00,53699018648,2026-01-06 07:51:00.000000000,415.0,183.0,late
133300_1767685200,133300,2026-01-06 07:40:00,53700641183,2026-01-06 07:51:00.000000000,263.0,255.0,late
122658_1767685200,122658,2026-01-06 07:40:00,53699433994,2026-01-06 07:54:00.000000000,98.0,0.0,ontime
131672_1767685200,131672,2026-01-06 07:40:00,53700172909,2026-01-06 07:52:00.000000000,7.0,-126.0,early
129964_1767685200,129964,2026-01-06 07:40:00,53700336432,2026-01-06 07:52:00.000000000,134.0,-34.0,ontime
122048_1767685500,122048,2026-01-06 07:45:00,53699018633,2026-01-06 07:57:00.000000000,347.0,141.0,late
129964_1767685500,129964,2026-01-06 07:45:00,53700336429,2026-01-06 07:56:00.000000000,-89.0,-4.0,ontime
132430_1767685500,132430,2026-01-06 07:45:00,53698549928,2026-01-06 07:57:00.000000000,183.0,167.0,late
135081_1767685500,135081,2026-01-06 07:45:00,53699790829,2026-01-06 07:56:00.000000000,-85.0,275.0,late
122658_1767685500,122658,2026-01-06 07:45:00,53699433993,2026-01-06 07:56:00.000000000,97.0,0.0,ontime
133300_1767685500,133300,2026-01-06 07:45:00,53700641167,2026-01-06 07:56:00.000000000,265.0,286.0,late
135081_1767685800,135081,2026-01-06 07:50:00,53699790823,2026-01-06 08:01:00.000000000,18.0,288.0,late
133300_1767685800,133300,2026-01-06 07:50:00,53700641168,2026-01-06 08:01:00.000000000,244.0,404.0,late
132430_1767685800,132430,2026-01-06 07:50:00,53698549921,2026-01-06 08:04:00.000000000,183.0,64.0,ontime
129964_1767685800,129964,2026-01-06 07:50:00,53700336424,2026-01-06 08:01:00.000000000,-51.0,17.0,ontime
122048_1767685800,122048,2026-01-06 07:50:00,53699018631,2026-01-06 08:01:00.000000000,228.0,45.0,ontime
122658_1767685800,122658,2026-01-06 07:50:00,53699433991,2026-01-06 08:01:00.000000000,97.0,0.0,ontime
135081_1767686100,135081,2026-01-06 07:55:00,53699790827,2026-01-06 08:07:00.000000000,254.0,247.0,late
132430_1767686100,132430,2026-01-06 07:55:00,53698549922,2026-01-06 08:06:00.000000000,183.0,53.0,ontime
122048_1767686100,122048,2026-01-06 07:55:00,53699018646,2026-01-06 08:06:00.000000000,188.0,-35.0,ontime
122658_1767686100,122658,2026-01-06 07:55:00,53699433984,2026-01-06 08:06:00.000000000,0.0,0.0,ontime
129964_1767686100,129964,2026-01-06 07:55:00,53700336420,2026-01-06 08:07:00.000000000,-2.0,162.0,late
133300_1767686400,133300,2026-01-06 08:00:00,53700641179,2026-01-06 08:12:00.000000000,408.0,-26.0,ontime
132430_1767686400,132430,2026-01-06 08:00:00,53698549927,2026-01-06 08:11:00.000000000,167.0,30.0,ontime
130238_1767686400,130238,2026-01-06 08:00:00,53698370382,2026-01-06 08:11:00.000000000,233.0,107.0,ontime
129964_1767686400,129964,2026-01-06 08:00:00,53700336418,2026-01-06 08:11:00.000000000,8.0,97.0,ontime
122048_1767686400,122048,2026-01-06 08:00:00,53699018627,2026-01-06 08:12:00.000000000,101.0,-43.0,ontime
130238_1767686700,130238,2026-01-06 08:05:00,53698370393,2026-01-06 08:18:00.000000000,202.0,1.0,ontime
122048_1767686700,122048,2026-01-06 08:05:00,53699018591,2026-01-06 08:17:00.000000000,38.0,-49.0,ontime
132430_1767686700,132430,2026-01-06 08:05:00,53698549926,2026-01-06 08:16:00.000000000,64.0,53.0,ontime
129964_1767686700,129964,2026-01-06 08:05:00,53700336414,2026-01-06 08:16:00.000000000,124.0,64.0,ontime
122048_1767687000,122048,2026-01-06 08:10:00,53699018585,2026-01-06 08:22:00.000000000,18.0,104.0,ontime
132430_1767687000,132430,2026-01-06 08:10:00,53698549938,2026-01-06 08:21:00.000000000,24.0,42.0,ontime
129964_1767687000,129964,2026-01-06 08:10:00,53700336411,2026-01-06 08:21:00.000000000,109.0,42.0,ontime
132430_1767687300,132430,2026-01-06 08:15:00,53698549939,2026-01-06 08:26:00.000000000,74.0,-108.0,early
122048_1767687300,122048,2026-01-06 08:15:00,53699018584,2026-01-06 08:26:00.000000000,-2.0,99.0,ontime
129964_1767687300,129964,2026-01-06 08:15:00,53700336406,2026-01-06 08:26:00.000000000,42.0,108.0,ontime
132430_1767687600,132430,2026-01-06 08:20:00,53698549931,2026-01-06 08:31:00.000000000,52.0,-132.0,early
122048_1767687600,122048,2026-01-06 08:20:00,53699018621,2026-01-06 08:31:00.000000000,133.0,49.0,ontime
129964_1767687600,129964,2026-01-06 08:20:00,53700336404,2026-01-06 08:31:00.000000000,-4.0,8.0,ontime
129964_1767687900,129964,2026-01-06 08:25:00,53700336401,2026-01-06 08:36:00.000000000,88.0,95.0,ontime
132430_1767687900,132430,2026-01-06 08:25:00,53698549943,2026-01-06 08:36:00.000000000,-50.0,-101.0,early
122048_1767687900,122048,2026-01-06 08:25:00,53699018609,2026-01-06 08:37:00.000000000,146.0,80.0,ontime
122658_1767688200,122658,2026-01-06 08:30:00,53699433998,2026-01-06 08:41:00.000000000,33.0,137.0,late
131672_1767688200,131672,2026-01-06 08:30:00,53700172924,2026-01-06 08:44:00.000000000,-126.0,16.0,ontime
130238_1767688200,130238,2026-01-06 08:30:00,53698370234,2026-01-06 08:43:00.000000000,40.0,27.0,ontime
132430_1767688200,132430,2026-01-06 08:30:00,53698549382,2026-01-06 08:41:00.000000000,-161.0,194.0,late
122048_1767688200,122048,2026-01-06 08:30:00,53699018616,2026-01-06 08:42:00.000000000,46.0,68.0,ontime
134040_1767688200,134040,2026-01-06 08:30:00,53698328610,2026-01-06 08:42:00.000000000,-13.0,154.0,late
122048_1767688500,122048,2026-01-06 08:35:00,53699018624,2026-01-06 08:46:00.000000000,125.0,49.0,ontime
122658_1767688500,122658,2026-01-06 08:35:00,53699433997,2026-01-06 08:46:00.000000000,24.0,-33.0,ontime
134040_1767688500,134040,2026-01-06 08:35:00,53698328598,2026-01-06 08:49:00.000000000,105.0,141.0,late
131672_1767688500,131672,2026-01-06 08:35:00,53700172926,2026-01-06 08:46:00.000000000,-126.0,20.0,ontime
130238_1767688500,130238,2026-01-06 08:35:00,53698370254,2026-01-06 08:46:00.000000000,40.0,-8.0,ontime
132430_1767688500,132430,2026-01-06 08:35:00,53698549383,2026-01-06 08:46:00.000000000,-84.0,268.0,late
122048_1767688800,122048,2026-01-06 08:40:00,53699018597,2026-01-06 08:51:00.000000000,98.0,76.0,ontime
134040_1767688800,134040,2026-01-06 08:40:00,53698328608,2026-01-06 08:51:00.000000000,142.0,128.0,late
132430_1767688800,132430,2026-01-06 08:40:00,53698549387,2026-01-06 08:52:00.000000000,257.0,284.0,late
131672_1767688800,131672,2026-01-06 08:40:00,53700172922,2026-01-06 08:52:00.000000000,-126.0,-17.0,ontime
122658_1767688800,122658,2026-01-06 08:40:00,53699434001,2026-01-06 08:51:00.000000000,153.0,-34.0,ontime
130238_1767688800,130238,2026-01-06 08:40:00,53698370246,2026-01-06 08:51:00.000000000,40.0,-92.0,early
131672_1767689100,131672,2026-01-06 08:45:00,53700172947,2026-01-06 08:56:00.000000000,16.0,17.0,ontime
122658_1767689100,122658,2026-01-06 08:45:00,53699433935,2026-01-06 08:59:00.000000000,-10.0,-34.0,ontime
134040_1767689100,134040,2026-01-06 08:45:00,53698328601,2026-01-06 08:57:00.000000000,187.0,26.0,ontime
122048_1767689100,122048,2026-01-06 08:45:00,53699018619,2026-01-06 08:56:00.000000000,29.0,94.0,ontime
132430_1767689100,132430,2026-01-06 08:45:00,53698549401,2026-01-06 08:56:00.000000000,257.0,163.0,late
130238_1767689100,130238,2026-01-06 08:45:00,53698370255,2026-01-06 08:57:00.000000000,20.0,-120.0,early
122658_1767689400,122658,2026-01-06 08:50:00,53699433938,2026-01-06 09:01:00.000000000,-34.0,-34.0,ontime
131672_1767689400,131672,2026-01-06 08:50:00,53700172949,2026-01-06 09:01:00.000000000,17.0,-72.0,early
130238_1767689400,130238,2026-01-06 08:50:00,53698370248,2026-01-06 09:01:00.000000000,-82.0,37.0,ontime
133300_1767689400,133300,2026-01-06 08:50:00,53700641021,2026-01-06 09:05:00.000000000,-26.0,9.0,ontime
134040_1767689400,134040,2026-01-06 08:50:00,53698328605,2026-01-06 09:02:00.000000000,141.0,94.0,ontime
132430_1767689400,132430,2026-01-06 08:50:00,53698549388,2026-01-06 09:01:00.000000000,380.0,85.0,ontime
122048_1767689400,122048,2026-01-06 08:50:00,53699018594,2026-01-06 09:03:00.000000000,58.0,121.0,late
130238_1767689700,130238,2026-01-06 08:55:00,53698370239,2026-01-06 09:06:00.000000000,-52.0,57.0,ontime
122658_1767689700,122658,2026-01-06 08:55:00,53699433936,2026-01-06 09:06:00.000000000,-34.0,-34.0,ontime
122613_1767689700,122613,2026-01-06 08:55:00,53718539198,2026-01-06 09:06:00.000000000,0.0,49.0,ontime
122048_1767689700,122048,2026-01-06 08:55:00,53699018604,2026-01-06 09:06:00.000000000,64.0,116.0,ontime
132430_1767689700,132430,2026-01-06 08:55:00,53698549409,2026-01-06 09:07:00.000000000,215.0,7.0,ontime
134040_1767689700,134040,2026-01-06 08:55:00,53698328599,2026-01-06 09:07:00.000000000,144.0,46.0,ontime
133300_1767689700,133300,2026-01-06 08:55:00,53700641015,2026-01-06 09:07:00.000000000,-26.0,9.0,ontime
131672_1767689700,131672,2026-01-06 08:55:00,53700172945,2026-01-06 09:10:00.000000000,56.0,-222.0,early
122048_1767690000,122048,2026-01-06 09:00:00,53699018607,2026-01-06 09:11:00.000000000,89.0,73.0,ontime
134040_1767690000,134040,2026-01-06 09:00:00,53698328602,2026-01-06 09:11:00.000000000,102.0,159.0,late
122658_1767690000,122658,2026-01-06 09:00:00,53699433950,2026-01-06 09:11:00.000000000,-34.0,-34.0,ontime
129964_1767690000,129964,2026-01-06 09:00:00,53700336520,2026-01-06 09:11:00.000000000,0.0,65.0,ontime
131672_1767690000,131672,2026-01-06 09:00:00,53700172938,2026-01-06 09:12:00.000000000,26.0,-208.0,early
130238_1767690000,130238,2026-01-06 09:00:00,53698370243,2026-01-06 09:11:00.000000000,-7.0,40.0,ontime
133300_1767690000,133300,2026-01-06 09:00:00,53700641022,2026-01-06 09:11:00.000000000,-26.0,68.0,ontime
133957_1767690000,133957,2026-01-06 09:00:00,53699456369,2026-01-06 09:12:00.000000000,-9.0,-116.0,early
122048_1767690300,122048,2026-01-06 09:05:00,53699018589,2026-01-06 09:16:00.000000000,133.0,-33.0,ontime
129964_1767690300,129964,2026-01-06 09:05:00,53700336517,2026-01-06 09:16:00.000000000,26.0,66.0,ontime
130238_1767690300,130238,2026-01-06 09:05:00,53698370229,2026-01-06 09:16:00.000000000,84.0,49.0,ontime
133300_1767690300,133300,2026-01-06 09:05:00,53700641027,2026-01-06 09:16:00.000000000,9.0,69.0,ontime
122658_1767690300,122658,2026-01-06 09:05:00,53699433949,2026-01-06 09:17:00.000000000,-34.0,-34.0,ontime
134040_1767690300,134040,2026-01-06 09:05:00,53698328606,2026-01-06 09:16:00.000000000,94.0,-28.0,ontime
131672_1767690300,131672,2026-01-06 09:05:00,53700172940,2026-01-06 09:17:00.000000000,-62.0,-157.0,early
133957_1767690300,133957,2026-01-06 09:05:00,53699456373,2026-01-06 09:16:00.000000000,-49.0,-68.0,early
130238_1767690600,130238,2026-01-06 09:10:00,53698370253,2026-01-06 09:21:00.000000000,64.0,57.0,ontime
133300_1767690600,133300,2026-01-06 09:10:00,53700641028,2026-01-06 09:21:00.000000000,70.0,59.0,ontime
131672_1767690600,131672,2026-01-06 09:10:00,53700172935,2026-01-06 09:22:00.000000000,-222.0,-39.0,ontime
122658_1767690600,122658,2026-01-06 09:10:00,53699433943,2026-01-06 09:22:00.000000000,-34.0,-34.0,ontime
129964_1767690600,129964,2026-01-06 09:10:00,53700336514,2026-01-06 09:22:00.000000000,79.0,79.0,ontime
133957_1767690600,133957,2026-01-06 09:10:00,53699456382,2026-01-06 09:22:00.000000000,-114.0,-88.0,early
122658_1767690900,122658,2026-01-06 09:15:00,53699433941,2026-01-06 09:27:00.000000000,-34.0,-34.0,ontime
133300_1767690900,133300,2026-01-06 09:15:00,53700641034,2026-01-06 09:26:00.000000000,43.0,62.0,ontime
133957_1767690900,133957,2026-01-06 09:15:00,53699456385,2026-01-06 09:27:00.000000000,-88.0,-111.0,early
131672_1767690900,131672,2026-01-06 09:15:00,53700172951,2026-01-06 09:29:00.000000000,-224.0,-68.0,early
129964_1767690900,129964,2026-01-06 09:15:00,53700336511,2026-01-06 09:27:00.000000000,119.0,58.0,ontime
131672_1767691200,131672,2026-01-06 09:20:00,53700172952,2026-01-06 09:31:00.000000000,-76.0,-65.0,early
129964_1767691200,129964,2026-01-06 09:20:00,53700336508,2026-01-06 09:31:00.000000000,90.0,64.0,ontime
133957_1767691200,133957,2026-01-06 09:20:00,53699456388,2026-01-06 09:31:00.000000000,-101.0,9.0,ontime
130238_1767691200,130238,2026-01-06 09:20:00,53698370272,2026-01-06 09:32:00.000000000,31.0,0.0,ontime
133300_1767691200,133300,2026-01-06 09:20:00,53700641035,2026-01-06 09:31:00.000000000,60.0,135.0,late
129964_1767691500,129964,2026-01-06 09:25:00,53700336504,2026-01-06 09:36:00.000000000,72.0,94.0,ontime
131672_1767691500,131672,2026-01-06 09:25:00,53700172932,2026-01-06 09:36:00.000000000,-17.0,-10.0,ontime
130238_1767691500,130238,2026-01-06 09:25:00,53698370290,2026-01-06 09:37:00.000000000,38.0,0.0,ontime
133957_1767691800,133957,2026-01-06 09:30:00,53699456411,2026-01-06 09:41:00.000000000,9.0,48.0,ontime
129964_1767691800,129964,2026-01-06 09:30:00,53700336500,2026-01-06 09:42:00.000000000,57.0,42.0,ontime
122048_1767691800,122048,2026-01-06 09:30:00,53699019175,2026-01-06 09:42:00.000000000,35.0,233.0,late
130238_1767691800,130238,2026-01-06 09:30:00,53698370266,2026-01-06 09:42:00.000000000,38.0,0.0,ontime
130238_1767692100,130238,2026-01-06 09:35:00,53698370265,2026-01-06 09:46:00.000000000,0.0,0.0,ontime
133957_1767692100,133957,2026-01-06 09:35:00,53699456415,2026-01-06 09:47:00.000000000,9.0,50.0,ontime
129964_1767692100,129964,2026-01-06 09:35:00,53700336498,2026-01-06 09:46:00.000000000,78.0,16.0,ontime
122048_1767692100,122048,2026-01-06 09:35:00,53699019152,2026-01-06 09:46:00.000000000,35.0,200.0,late
129964_1767692400,129964,2026-01-06 09:40:00,53700336494,2026-01-06 09:52:00.000000000,100.0,106.0,ontime
130238_1767692400,130238,2026-01-06 09:40:00,53698370275,2026-01-06 09:51:00.000000000,0.0,0.0,ontime
133957_1767692400,133957,2026-01-06 09:40:00,53699456405,2026-01-06 09:52:00.000000000,9.0,223.0,late
122048_1767692400,122048,2026-01-06 09:40:00,53699019156,2026-01-06 09:51:00.000000000,35.0,91.0,ontime
130238_1767692700,130238,2026-01-06 09:45:00,53698370292,2026-01-06 09:56:00.000000000,0.0,0.0,ontime
